"Churned","Membership_Years","Signup_Quarter","Login_Frequency","Session_Duration_Avg","Total_Purchases","Days_Since_Last_purchase","Average_Order_Value","Cart_Abandonment_Rate","Customer_Service_calls","Returns_Rate","Discount_Usage_Rate","Product_Reviews_Written"
0,4.1,Q2,7.0,,3.0,2.0,128.96,67.1,7.0,2.9,48.0,0.0
0,3.1,Q1,9.0,,16.0,13.0,99.06,64.3,5.0,3.7,40.7,5.0
0,8.9,Q4,3.0,22.2,16.900000000000002,,102.34,60.8,8.0,,58.8,2.0
1,2.1,Q3,6.0,15.9,7.0,106.0,87.48,70.6,8.0,10.5,12.3,0.0
0,0.6,Q2,14.0,25.5,12.0,5.0,151.39,58.8,3.0,7.1,48.7,5.0
0,1.9,Q2,11.0,36.6,16.0,45.0,98.82,64.2,5.0,1.9,62.8,4.0
0,1.5,Q3,7.0,30.7,12.0,51.0,98.43,60.6,10.0,4.6,32.1,2.0
0,0.8,Q1,3.0,23.8,9.0,39.0,87.24,118.4618105517734,6.0,11.0,67.1,0.0
0,3.4,Q2,25.0,27.5,14.0,66.0,7809.072780578226,30.5,8.0,15.4,35.6,2.0
0,3.6,Q3,20.0,47.2,16.0,34.0,148.17,21.3,2.0,1.5,34.6,5.0
1,0.5,Q2,22.0,36.7,12.0,24.0,112.79,46.9,4.0,4.1,59.0,4.0
1,5.3,Q4,19.0,29.6,14.3,,166.97,50.8,8.0,1.3,,
0,10.0,Q1,18.0,39.5,15.0,7.0,176.88,49.5,5.0,4.1,36.8,1.0
0,2.5,Q1,23.0,24.8,18.0,119.0,132.85,27.8,5.0,14.4,47.5,7.0
0,3.0,Q4,11.0,29.7,10.4,40.0,136.31,50.7,7.0,1.3,29.879999999999995,
0,2.5,Q1,12.0,30.1,9.0,1.0,49.34,79.5,9.0,5.4,40.4,1.0
0,2.2,Q3,15.0,43.7,16.0,1.0,76.54,48.0,2.0,2.2,24.4,
0,6.5,Q1,6.0,18.2,11.0,5.0,65.39,63.7,8.0,3.8,56.0,1.0
0,2.3,Q4,13.0,21.0,16.900000000000002,10.0,195.81,58.6,4.0,5.5,,2.0
1,1.1,Q1,11.0,23.7,10.0,56.0,148.55,54.7,10.0,2.4,34.6,5.0
0,2.0,Q4,19.0,34.6,23.400000000000002,10.0,198.57,41.0,2.0,7.6,,
1,0.8,Q4,8.0,37.8,16.900000000000002,170.0,70.72,71.5,4.0,11.0,25.92,2.0
1,0.4,Q1,15.0,13.1,3.0,112.0,87.24,71.5,7.0,6.9,16.3,0.0
0,3.6,Q2,2.0,8.4,5.0,53.0,182.83,78.0,7.0,7.6,25.5,0.0
1,8.1,Q4,22.0,45.2,20.8,102.0,179.97,41.6,6.0,,18.48,4.0
0,4.2,Q1,28.0,50.6,22.0,46.0,130.65,25.9,2.0,2.1,19.0,8.0
0,3.7,Q3,2.0,20.6,11.0,8.0,83.34,74.9,9.0,,89.9,2.0
0,2.9,Q1,21.0,42.7,18.0,156.0,113.84,23.1,7.0,2.5,57.9,7.0
0,1.1,Q1,11.0,26.0,13.0,23.0,77.67,58.3,4.0,3.0,16.2,1.0
0,4.7,Q1,14.0,29.3,19.0,53.0,125.41,55.9,4.0,5.4,,2.0
0,5.3,Q3,7.0,,8.0,9.0,105.66,62.4,5.0,0.5,60.0,1.0
1,2.4,Q2,2.0,15.7,5.0,3.0,128.79,56.4,7.0,5.4,17.4,0.0
0,4.9,Q3,20.0,28.0,21.0,7.0,118.04,48.3,3.0,7.1,43.5,
1,5.2,Q2,8.0,15.5,6.0,156.0,72.65,60.9,6.0,1.9,39.4,1.0
0,3.6,Q1,4.0,24.2,12.0,2.0,158.21,43.6,4.0,,65.3,6.0
0,4.9,Q2,19.0,39.5,15.0,9.0,181.09,50.1,2.0,13.0,,4.0
0,4.8,Q1,13.0,23.3,12.0,11.0,85.13,60.0,11.0,0.2,11.9,7.0
0,0.7,Q4,3.0,11.6,15.600000000000001,16.0,88.83,59.4,5.0,16.3,50.64,0.0
0,2.7,Q1,6.0,20.5,15.0,21.0,183.97,42.6,1.0,4.4,43.2,3.0
0,3.3,Q2,13.0,28.8,11.0,23.0,180.06,51.1,5.0,8.4,33.6,
0,1.6,Q3,11.0,23.6,9.0,7.0,108.57,57.8,5.0,4.5,23.4,2.0
1,2.1,Q1,1.0,18.7,14.0,59.0,82.79,74.7,5.0,2.9,39.4,0.0
0,1.2,Q4,26.0,47.3,31.200000000000003,4.0,70.97,25.7,4.0,2.1,,5.0
0,3.3,Q2,0.0,28.0,5.0,0.0,128.77,65.1,6.0,5.2,6.2,0.0
0,3.1,Q2,6.0,27.9,9.0,14.0,50.69,68.8,9.0,2.4,30.4,5.0
0,2.4,Q1,10.0,23.5,9.0,42.0,188.34,53.3,3.0,21.8,49.9,4.0
1,1.2,Q3,6.0,21.3,6.0,13.0,155.4,51.7,9.0,3.5,45.9,4.0
0,2.5,Q3,21.0,23.4,9.0,18.0,161.02,46.7,8.0,10.2,54.2,2.0
0,3.4,Q4,0.0,23.0,10.4,10.0,97.99,59.3,3.0,6.0,13.799999999999999,5.0
1,2.3,Q1,4.0,17.3,7.0,97.0,94.57,83.1,8.0,2.2,18.4,1.0
1,1.5,Q1,37.0,65.7,22.0,,97.95,24.8,3.0,1.4,12.8,8.0
0,3.3,Q3,16.0,18.1,11.0,2.0,64.46,84.0,9.0,3.3,12.0,1.0
0,5.9,Q3,15.0,20.5,10.0,9.0,206.15,54.0,4.0,,10.1,2.0
0,4.3,Q2,2.0,17.2,10.0,1.0,134.28,66.0,13.0,3.0,50.2,1.0
0,3.5,Q3,12.0,32.7,18.0,9.0,85.06,58.6,6.0,2.4,6.6,2.0
0,2.1,Q3,10.0,39.1,13.0,34.0,108.25,47.6,4.0,2.1,51.5,0.0
0,3.0,Q1,15.0,28.7,9.0,12.0,120.99,58.6,3.0,3.8,45.5,4.0
0,1.8,Q1,20.0,28.5,18.0,31.0,167.87,62.8,5.0,5.6,59.4,4.0
0,1.4,Q1,14.0,45.5,15.0,31.0,165.02,35.2,5.0,4.9,74.5,1.0
1,4.7,Q1,10.0,16.4,12.0,13.0,58.76,45.3,5.0,15.4,79.2,1.0
0,3.6,Q3,11.0,30.6,10.0,52.0,120.83,56.0,5.0,5.0,19.3,3.0
1,4.9,Q4,5.0,9.8,6.5,33.0,178.41,76.2,9.0,,69.36,1.0
1,1.3,Q2,15.0,28.1,26.0,18.0,98.95,47.2,7.0,8.4,,7.0
1,2.0,Q2,16.0,31.1,14.0,4.0,165.36,53.1,8.0,10.6,30.3,6.0
0,0.5,Q2,8.0,6.6,4.0,7.0,143.94,64.0,6.0,10.8,49.7,0.0
0,2.9,Q2,8.0,28.8,10.0,2.0,158.79,64.6,9.0,,7.2,1.0
0,4.4,Q3,15.0,15.1,9.0,28.0,114.24,67.3,8.0,,33.1,3.0
1,5.0,Q3,16.0,30.1,21.0,126.0,220.24,41.6,5.0,,22.5,1.0
0,2.3,Q4,5.0,24.3,13.0,19.0,121.18,69.0,6.0,9.6,15.839999999999998,1.0
0,4.2,Q3,12.0,28.7,13.0,66.0,138.73,56.8,8.0,3.7,67.1,3.0
0,3.6,Q4,3.0,,3.9000000000000004,2.0,112.57,78.0,3.0,5.4,45.24,1.0
0,2.7,Q3,8.0,29.6,13.0,5.0,88.88,45.9,6.0,5.9,14.4,5.0
0,5.6,Q3,10.0,9.8,11.0,39.0,125.4,74.7,4.0,4.6,57.2,3.0
0,3.8,Q1,15.0,26.9,7.0,15.0,83.55,59.1,7.0,8.7,13.8,2.0
0,0.7,Q2,8.0,32.3,24.0,73.0,132.49,30.8,4.0,2.8,61.6,10.0
0,0.5,Q2,13.0,25.0,13.0,16.0,138.05,51.6,6.0,11.7,35.6,
1,5.2,Q1,18.0,35.2,18.0,21.0,125.33,51.3,9.0,4.4,,1.0
0,3.9,Q4,21.0,26.2,15.600000000000001,0.0,132.01,59.0,5.0,1.8,16.32,3.0
1,1.6,Q3,23.0,55.8,27.0,41.0,106.62,20.9,2.0,4.7,5.9,
1,3.2,Q4,10.0,,22.1,13.0,158.24,74.8,12.0,14.5,71.88,
1,3.6,Q2,15.0,17.8,6.0,51.0,187.76,77.3,8.0,8.9,,4.0
0,5.4,Q1,29.0,46.0,24.0,63.0,48.88,18.6,1.0,2.1,64.3,6.0
1,7.8,Q2,20.0,,14.0,36.0,165.68,63.5,8.0,12.7,13.7,
0,2.6,Q2,8.0,21.3,11.0,59.0,90.46,46.4,7.0,5.4,13.2,2.0
0,5.8,Q1,17.0,8.8,8.0,31.0,170.02,60.7,8.0,9.7,49.0,0.0
1,2.4,Q3,13.0,4.8,8.0,40.0,119.15,70.2,5.0,3.0,,0.0
0,7.1,Q3,6.0,25.1,6.0,38.0,111.67,68.6,3.0,7.5,62.1,1.0
0,1.0,Q4,2.0,10.5,9.1,14.0,165.75,84.3,9.0,,30.96,1.0
0,0.5,Q3,9.0,28.4,14.0,34.0,88.08,67.2,6.0,3.9,9.2,
0,5.6,Q2,29.0,46.1,14.0,4.0,113.48,52.2,4.0,2.6,52.0,7.0
0,2.0,Q3,29.0,53.7,24.0,10.0,138.5,5.9,1.0,7.5,46.1,
1,0.9,Q1,15.0,,10.0,76.0,104.08,79.2,9.0,26.0,40.7,7.0
0,2.1,Q1,18.0,37.2,17.0,34.0,127.86,45.0,5.0,8.5,58.8,
0,1.9,Q2,15.0,39.7,15.0,28.0,92.0,42.2,3.0,7.5,21.1,1.0
0,6.7,Q4,9.0,25.4,26.0,33.0,61.38,64.3,2.0,0.4,81.48,4.0
0,1.2,Q3,12.0,21.4,15.0,18.0,119.95,49.0,3.0,8.1,13.7,1.0
0,2.6,Q3,5.0,22.7,12.0,14.0,124.07,60.1,12.0,,20.6,3.0
0,3.1,Q2,19.0,38.4,17.0,7.0,178.51,42.4,3.0,,4.3,5.0
0,1.9,Q1,15.0,37.6,15.0,13.0,97.42,36.9,4.0,,22.5,
0,0.6,Q2,4.0,35.5,13.0,18.0,60.37,77.1,7.0,10.4,46.2,3.0
0,3.4,Q2,14.0,20.4,21.0,75.0,92.49,60.8,7.0,2.3,28.2,4.0
0,0.7,Q2,14.0,32.4,13.0,25.0,130.82,44.4,5.0,6.4,7.9,
0,0.6,Q2,21.0,32.1,13.0,22.0,56.68,46.4,6.0,4.4,50.8,3.0
0,4.4,Q3,9.0,36.7,15.0,4.0,77.43,52.5,12.0,10.1,78.2,6.0
0,0.3,Q2,21.0,40.1,25.0,,155.76,31.3,2.0,5.2,36.8,4.0
0,2.7,Q4,10.0,29.5,19.5,22.0,78.69,47.9,8.0,12.3,20.04,0.0
0,3.8,Q1,16.0,21.9,15.0,7.0,184.41,44.3,4.0,4.1,51.8,2.0
0,3.3,Q2,46.0,63.4,25.0,23.0,98.51,11.5,0.0,,46.3,6.0
0,1.1,Q3,8.0,27.0,10.0,8.0,164.2,49.6,8.0,3.9,69.1,2.0
0,0.8,Q3,4.0,28.3,11.0,21.0,112.06,53.9,4.0,4.7,51.4,5.0
1,4.5,Q3,0.0,33.1,14.0,3.0,116.28,71.4,13.0,9.3,15.3,1.0
0,3.3,Q3,6.0,24.8,9.0,20.0,117.85,52.0,5.0,6.4,60.3,4.0
0,1.6,Q3,20.0,26.7,19.0,0.0,116.36,61.0,7.0,7.6,36.3,2.0
1,5.7,Q2,14.0,22.2,10.0,,185.78,75.9,7.0,0.2,95.1,1.0
0,2.2,Q1,12.0,34.6,17.0,29.0,64.4,40.9,5.0,3.3,20.3,9.0
0,0.8,Q2,5.0,26.8,8.0,12.0,103.73,56.0,6.0,4.3,51.9,2.0
0,1.2,Q1,15.0,41.1,18.0,83.0,156.43,58.1,1.0,,41.7,5.0
0,1.2,Q1,1.0,23.7,6.0,40.0,111.49,66.3,10.0,2.4,59.6,1.0
0,1.8,Q1,19.0,34.8,32.0,73.0,127.27,27.9,2.0,3.5,30.8,8.0
0,4.7,Q1,13.0,28.7,13.0,43.0,79.47,59.0,11.0,3.6,32.7,2.0
0,3.0,Q2,11.0,27.2,15.0,24.0,152.74,59.9,6.0,7.0,32.1,3.0
1,7.4,Q1,1.0,11.7,2.0,16.0,71.97,57.6,8.0,17.5,37.7,0.0
0,2.1,Q3,15.0,19.0,10.0,22.0,94.54,42.7,8.0,7.8,30.3,3.0
0,1.2,Q2,10.0,17.4,10.0,38.0,98.37,59.7,8.0,10.5,57.8,5.0
0,2.5,Q4,28.0,32.9,24.7,21.0,219.74,51.7,3.0,0.2,61.8,2.0
0,3.2,Q3,15.0,39.0,14.0,77.0,139.78,53.8,1.0,5.1,49.8,3.0
1,0.7,Q1,0.0,7.0,4.0,31.0,187.79,84.4,10.0,5.5,46.0,1.0
0,4.9,Q3,19.0,38.4,22.0,47.0,210.4,29.3,4.0,4.6,68.5,
0,2.4,Q3,10.0,28.7,11.0,35.0,133.69,62.5,5.0,10.7,51.5,1.0
0,4.8,Q1,8.0,22.8,5.0,73.0,99.32,40.7,2.0,1.8,15.2,3.0
0,1.3,Q4,2.0,18.5,10.4,8.0,56.29,58.2,7.0,4.7,73.44,0.0
1,1.9,Q3,8.0,21.6,2.0,45.0,94.79,67.4,5.0,6.2,27.6,1.0
0,2.3,Q4,0.0,15.9,5.2,10.0,96.94,62.7,7.0,6.7,,2.0
1,0.5,Q3,19.0,47.0,21.0,57.0,107.23,24.6,7.0,1.6,23.0,3.0
0,2.2,Q4,19.0,25.2,16.900000000000002,43.0,100.5,43.8,5.0,7.6,14.16,3.0
0,2.3,Q2,13.0,,11.0,3.0,120.64,67.8,1.0,3.7,60.3,6.0
0,4.3,Q1,22.0,16.1,9.0,40.0,111.66,52.5,2.0,8.3,22.8,2.0
1,1.1,Q3,0.0,14.0,3.0,5.0,177.18,79.2,6.0,8.0,44.7,1.0
0,2.6,Q4,10.0,25.8,13.0,82.0,83.14,60.0,8.0,11.5,17.16,2.0
0,1.9,Q4,12.0,26.3,7.800000000000001,,133.61,62.7,4.0,0.7,55.68,3.0
0,1.3,Q4,20.0,41.8,24.7,88.0,288.69,17.1,1.0,11.2,54.84,6.0
0,4.9,Q2,14.0,17.8,10.0,17.0,49.8,60.2,6.0,1.5,34.0,1.0
1,3.0,Q3,5.0,15.2,6.0,70.0,157.44,76.8,10.0,28.4,3.9,1.0
0,2.3,Q1,13.0,23.8,21.0,6.0,80.34,72.2,4.0,10.0,58.0,3.0
0,0.7,Q4,6.0,23.1,7.800000000000001,23.0,103.56,69.2,8.0,7.2,25.679999999999996,3.0
1,2.3,Q1,21.0,,13.0,5.0,152.61,64.4,9.0,8.0,95.1,5.0
0,1.7,Q4,16.0,39.2,24.7,7.0,98.81,33.6,5.0,,49.559999999999995,
0,0.6,Q2,19.0,27.1,18.0,10.0,69.18,45.8,3.0,2.3,40.1,2.0
1,3.6,Q2,2.0,,1.0,6.0,150.63,77.4,11.0,4.7,54.3,0.0
1,5.8,Q3,11.0,29.1,10.0,,158.28,84.9,8.0,3.9,18.3,5.0
1,0.4,Q2,5.0,16.5,5.0,22.0,72.0,77.3,7.0,,76.1,
1,3.9,Q2,22.0,43.8,16.0,55.0,88.66,54.4,4.0,3.6,25.1,11.0
0,2.4,Q3,2.0,27.0,12.0,39.0,75.27,65.0,4.0,4.7,28.7,2.0
1,5.6,Q1,0.0,,4.0,47.0,161.05,74.2,4.0,5.9,13.0,1.0
0,3.8,Q1,8.0,23.4,13.0,87.0,79.34,56.8,6.0,6.9,22.9,0.0
0,1.0,Q3,10.0,26.2,12.0,25.0,66.67,45.1,6.0,19.1,36.3,3.0
0,1.4,Q3,25.0,44.3,15.0,8.0,85.64,70.3,2.0,7.3,36.3,6.0
1,0.7,Q4,29.0,28.8,23.400000000000002,,165.75,60.5,6.0,2.2,76.91999999999999,2.0
0,5.1,Q4,0.0,15.9,7.800000000000001,24.0,92.87,75.4,5.0,3.1,21.96,0.0
0,1.1,Q4,3.0,21.2,16.900000000000002,21.0,112.21,63.4,9.0,9.3,75.6,0.0
1,2.1,Q4,10.0,10.2,10.4,8.0,179.96,71.7,11.0,12.7,34.08,1.0
0,4.0,Q2,9.0,17.3,8.0,0.0,66.0,51.9,4.0,8.9,21.1,1.0
0,0.6,Q4,15.0,26.6,11.700000000000001,10.0,197.07,52.5,8.0,7.9,25.08,2.0
0,2.1,Q1,11.0,19.2,13.0,97.0,92.7,62.5,6.0,,38.3,0.0
1,2.1,Q1,11.0,41.0,15.0,10.0,140.99,38.2,3.0,6.1,7.0,4.0
0,0.9,Q2,6.0,28.0,7.0,13.0,139.65,65.3,6.0,5.0,20.8,4.0
0,6.2,Q4,9.0,26.8,10.4,3.0,135.76,59.3,6.0,16.7,58.32,1.0
0,1.1,Q2,3.0,,13.0,1.0,103.37,65.1,,4.5,19.2,2.0
0,0.6,Q2,2.0,25.2,9.0,34.0,160.82,52.2,5.0,,75.6,3.0
1,4.0,Q4,10.0,6.9,13.0,13.0,167.07,84.5,5.0,5.1,78.6,1.0
0,2.6,Q3,14.0,27.5,11.0,24.0,160.36,52.6,5.0,19.4,65.8,2.0
1,10.0,Q3,30.0,47.4,19.0,24.0,177.22,36.8,7.0,4.8,,
0,7.4,Q2,24.0,55.6,25.0,13.0,162.13,25.7,1.0,3.9,11.1,7.0
0,3.3,Q3,24.0,44.1,23.0,2.0,163.98,44.1,2.0,2.0,47.6,4.0
1,8.2,Q1,3.0,26.4,8.0,61.0,153.02,55.0,9.0,2.2,25.8,2.0
1,1.5,Q4,18.0,22.3,14.3,5.0,322.9,42.6,9.0,4.7,11.16,3.0
1,1.1,Q4,2.0,,3.9000000000000004,72.0,158.33,79.6,10.0,4.9,56.16,2.0
1,1.6,Q2,4.0,11.3,8.0,51.0,169.4,90.9,9.0,4.9,37.4,0.0
1,5.5,Q4,13.0,39.9,28.6,44.0,83.65,63.6,8.0,10.8,39.24,5.0
0,3.4,Q1,1.0,15.6,6.0,18.0,101.14,37.6,5.0,4.1,56.6,3.0
1,4.4,Q1,17.0,38.5,22.0,11.0,110.12,51.1,7.0,0.2,47.8,5.0
0,2.7,Q1,0.0,18.4,12.0,21.0,113.88,63.9,2.0,6.7,,3.0
0,1.4,Q3,18.0,36.5,13.0,25.0,75.38,37.9,8.0,4.3,86.5,1.0
0,6.1,Q2,24.0,30.1,12.0,40.0,120.75,64.5,5.0,7.0,54.0,2.0
1,0.9,Q3,16.0,30.7,20.0,35.0,134.58,35.4,9.0,0.9,14.9,4.0
0,5.3,Q1,6.0,18.3,6.0,6.0,108.78,59.8,9.0,0.3,34.5,1.0
0,2.1,Q4,7.0,28.3,5.2,11.0,131.17,72.2,10.0,9.6,38.76,1.0
0,2.6,Q2,4.0,,8.0,46.0,105.31,63.3,7.0,,63.2,3.0
0,1.7,Q1,19.0,42.6,16.0,8.0,123.77,53.1,4.0,1.0,38.8,5.0
0,1.8,Q2,11.0,37.8,19.0,6.0,122.98,37.5,5.0,3.1,19.0,7.0
0,1.3,Q4,8.0,41.9,19.5,19.0,59.17,45.9,4.0,3.6,28.56,10.0
0,3.4,Q1,9.0,26.9,5.0,52.0,73.95,70.6,6.0,3.2,55.2,2.0
0,2.1,Q1,15.0,21.4,14.0,55.0,72.94,59.6,5.0,4.2,42.4,5.0
0,0.7,Q4,5.0,,10.4,71.0,139.77,64.3,7.0,8.6,64.67999999999999,3.0
1,6.1,Q4,25.0,29.2,16.900000000000002,33.0,181.13,56.5,7.0,4.4,63.84,3.0
0,1.5,Q4,6.0,20.5,6.5,34.0,126.99,79.9,6.0,1.5,72.6,1.0
0,4.2,Q2,20.0,35.4,15.0,,77.82,41.8,2.0,13.0,42.6,1.0
0,1.2,Q1,33.0,48.0,23.0,12.0,105.13,34.9,2.0,1.6,31.5,3.0
1,2.5,Q4,3.0,14.9,6.5,45.0,116.55,72.1,4.0,11.5,32.4,0.0
0,4.2,Q4,19.0,34.5,28.6,9.0,179.54,48.4,3.0,7.7,26.279999999999998,5.0
0,1.9,Q1,6.0,19.8,8.0,23.0,140.4,66.5,7.0,2.3,40.0,5.0
1,0.6,Q2,5.0,26.7,18.0,3.0,135.49,47.5,6.0,9.5,26.2,1.0
1,3.9,Q3,26.0,36.5,20.0,,150.02,46.3,5.0,2.5,78.0,7.0
0,0.3,Q2,19.0,38.1,11.0,31.0,212.93,59.6,3.0,,18.2,3.0
1,0.2,Q2,11.0,4.2,3.0,1.0,201.2,79.9,10.0,1.1,,1.0
0,1.4,Q4,11.0,34.7,9.1,3.0,151.54,69.3,10.0,2.6,6.359999999999999,2.0
0,3.3,Q3,7.0,22.8,11.0,,106.18,53.2,6.0,8.9,46.7,1.0
0,1.2,Q2,17.0,34.6,15.0,31.0,102.64,55.9,4.0,2.5,47.4,3.0
0,7.1,Q3,12.0,23.2,11.0,16.0,173.49,34.0,5.0,7.2,51.0,1.0
0,0.5,Q4,9.0,19.7,13.0,26.0,192.1,65.3,15.0,,37.56,0.0
0,1.8,Q2,7.0,18.8,7.0,22.0,59.91,71.3,9.0,8.5,44.0,1.0
0,0.6,Q3,12.0,27.3,13.0,1.0,91.18,51.2,10.0,9.4,18.3,5.0
0,0.1,Q2,23.0,27.6,13.0,52.0,153.57,35.3,2.0,6.5,56.6,0.0
0,4.1,Q1,7.0,28.5,12.0,8.0,131.92,55.9,8.0,1.7,,2.0
0,2.1,Q1,8.0,41.3,14.0,1.0,240.56,33.5,5.0,,58.9,
0,0.6,Q2,11.0,26.5,7.0,68.0,162.93,66.1,4.0,6.3,29.4,1.0
0,1.3,Q2,5.0,,17.0,2.0,119.13,65.2,8.0,1.5,48.4,5.0
0,2.4,Q3,6.0,19.2,14.0,8.0,141.8,72.6,4.0,14.3,25.7,0.0
0,5.6,Q2,14.0,40.1,14.0,6.0,85.52,67.4,6.0,4.9,,4.0
1,0.2,Q4,5.0,27.8,19.5,43.0,144.67,40.9,8.0,8.6,63.599999999999994,6.0
0,6.8,Q3,12.0,39.3,21.0,,151.48,35.6,4.0,5.6,67.5,3.0
0,1.9,Q3,31.0,56.3,21.0,4.0,189.96,19.9,5.0,3.6,13.9,7.0
0,2.1,Q1,11.0,20.0,10.0,44.0,135.53,55.6,4.0,0.5,,4.0
1,0.4,Q3,6.0,,4.0,8.0,59.7,87.9,11.0,15.9,20.3,0.0
0,2.8,Q3,3.0,26.2,10.0,5.0,109.32,68.1,3.0,4.9,,1.0
0,0.4,Q3,0.0,17.3,5.0,,109.29,43.3,10.0,,63.6,1.0
0,1.8,Q3,5.0,20.5,17.0,41.0,65.5,65.7,5.0,,57.4,2.0
1,1.9,Q2,13.0,27.1,16.0,49.0,143.53,37.4,7.0,7.7,38.6,5.0
0,5.8,Q3,21.0,42.3,24.0,46.0,91.14,45.5,2.0,8.9,31.8,5.0
1,3.5,Q4,0.0,10.2,11.700000000000001,10.0,164.62,75.1,6.0,2.2,29.879999999999995,1.0
0,1.6,Q2,0.0,,3.0,32.0,165.22,88.6,5.0,,63.0,0.0
0,5.0,Q2,21.0,32.3,13.0,,70.91,69.2,2.0,6.2,38.0,4.0
0,3.8,Q3,13.0,,6.0,10.0,101.77,64.0,7.0,3.2,73.5,1.0
0,1.8,Q1,12.0,26.6,13.0,54.0,130.2,61.8,7.0,7.2,77.5,6.0
0,0.6,Q3,4.0,,10.0,10.0,140.08,65.2,4.0,3.6,60.6,1.0
1,2.0,Q2,9.0,9.7,6.0,,88.77,73.0,6.0,1.1,18.3,2.0
0,1.3,Q1,8.0,29.0,9.0,0.0,134.28,46.3,7.0,12.0,70.5,4.0
0,2.9,Q1,5.0,28.8,7.0,16.0,245.21,76.7,2.0,,51.8,
0,1.5,Q1,16.0,47.7,23.0,35.0,137.85,15.9,2.0,7.1,33.7,6.0
0,1.7,Q4,8.0,28.2,19.5,8.0,73.59,56.4,9.0,1.1,69.72,1.0
1,1.1,Q3,0.0,16.1,12.0,14.0,80.95,97.1,8.0,6.5,64.7,
0,4.9,Q4,14.0,37.1,18.2,11.0,86.35,41.5,5.0,6.5,26.76,7.0
1,7.6,Q1,0.0,13.6,4.0,24.0,81.79,68.8,9.0,20.2,65.2,0.0
1,3.7,Q1,14.0,9.5,7.0,44.0,71.69,71.5,11.0,,63.8,0.0
0,4.4,Q1,15.0,44.6,25.0,4.0,110.18,46.0,3.0,13.4,30.4,4.0
0,2.3,Q4,7.0,17.2,9.1,5.0,101.26,75.5,7.0,11.3,68.16,1.0
0,1.5,Q2,8.0,34.2,10.0,19.0,101.42,47.0,7.0,2.6,,2.0
0,1.8,Q3,5.0,23.0,7.0,9.0,141.11,71.6,13.0,4.4,17.1,
0,1.6,Q1,10.0,18.7,5.0,6.0,126.79,78.8,6.0,3.7,69.7,0.0
0,4.2,Q1,12.0,35.2,12.0,54.0,179.25,45.2,1.0,14.2,49.4,6.0
1,6.1,Q1,11.0,28.2,15.0,,180.87,56.1,8.0,,47.6,3.0
1,2.1,Q4,7.0,13.4,5.2,46.0,94.07,74.9,9.0,2.9,42.0,0.0
0,3.8,Q3,22.0,28.4,15.0,10.0,104.06,35.2,3.0,10.2,14.3,3.0
1,1.5,Q4,0.0,1.1,2.6,5.0,100.58,87.6,10.0,3.4,96.84,0.0
0,4.1,Q4,16.0,37.8,24.7,55.0,143.17,47.0,5.0,5.9,36.0,2.0
0,0.9,Q1,14.0,45.0,19.0,30.0,126.46,40.4,5.0,17.2,72.1,2.0
0,1.9,Q2,9.0,19.3,9.0,74.0,60.82,56.4,5.0,9.0,59.5,3.0
0,0.6,Q1,9.0,28.3,15.0,8.0,200.54,47.8,2.0,11.4,69.7,3.0
0,6.3,Q1,9.0,30.1,11.0,74.0,91.24,59.0,4.0,11.3,66.2,0.0
0,5.0,Q1,0.0,24.4,5.0,10.0,126.21,79.9,5.0,3.6,27.4,1.0
0,1.5,Q4,24.0,28.0,22.1,37.0,197.66,44.4,2.0,8.6,9.0,7.0
0,0.8,Q4,7.0,23.4,10.4,6.0,77.13,51.1,4.0,9.7,51.959999999999994,3.0
0,3.0,Q4,4.0,27.0,15.600000000000001,,63.06,61.4,5.0,2.4,,2.0
0,1.4,Q1,18.0,36.6,12.0,11.0,80.3,47.3,3.0,8.3,36.8,4.0
1,2.9,Q4,8.0,11.1,10.4,90.0,132.7,61.8,7.0,6.1,54.35999999999999,1.0
0,1.5,Q3,21.0,28.9,15.0,23.0,122.58,46.9,4.0,1.3,48.4,1.0
1,3.8,Q2,17.0,29.8,19.0,28.0,131.32,50.4,8.0,12.1,23.2,3.0
0,2.4,Q2,14.0,18.8,10.0,3.0,152.52,50.8,4.0,6.7,62.2,4.0
0,1.3,Q3,8.0,33.2,13.0,202.0,100.77,56.4,5.0,4.2,50.4,3.0
0,3.5,Q2,10.0,41.0,15.0,52.0,160.36,45.9,3.0,4.3,10.7,3.0
0,0.1,Q3,17.0,39.3,15.0,17.0,89.28,34.6,3.0,0.8,29.1,2.0
1,2.9,Q4,1.0,14.9,6.5,86.0,64.89,76.6,8.0,1.4,72.96,0.0
0,3.3,Q4,5.0,,7.800000000000001,23.0,97.96,69.4,5.0,11.4,37.44,3.0
1,5.5,Q3,6.0,24.6,14.0,17.0,143.78,69.0,7.0,4.5,2.7,1.0
1,2.7,Q3,0.0,10.6,9.0,37.0,113.5,71.5,7.0,12.5,49.0,0.0
0,1.2,Q1,14.0,19.8,15.0,125.0,76.08,55.6,4.0,2.3,51.4,5.0
1,6.2,Q1,15.0,35.1,13.0,3.0,120.29,59.1,5.0,,22.6,4.0
0,3.2,Q2,11.0,26.0,7.0,5.0,88.36,59.2,4.0,2.5,31.8,1.0
1,4.1,Q4,9.0,19.0,15.600000000000001,28.0,191.09,61.2,6.0,8.8,,3.0
0,4.3,Q3,30.0,56.4,29.0,20.0,87.15,30.6,0.0,10.8,40.8,14.0
0,1.9,Q4,33.0,51.1,33.800000000000004,21.0,133.84,21.7,3.0,3.7,61.8,6.0
